ID, CT, Block, Trial, W, D, WR, A, time, error
2, Point, 0, 7, 32, 0.5, 1.5, 500, 1.37, 0
2, Point, 0, 7, 32, 0.5, 1.5, 200, 2.09698, 1
2, Point, 0, 7, 32, 0.5, 1.5, 350, 1.09698, 0
2, Point, 0, 7, 32, 0.5, 1.5, 350, 1.12402, 0
2, Point, 0, 7, 32, 0.5, 1.5, 500, 1.04803, 0
2, Point, 1, 0, 32, 1, 2.5, 350, 1.13403, 0
2, Point, 1, 0, 32, 1, 2.5, 200, 0.895996, 0
2, Point, 1, 0, 32, 1, 2.5, 500, 1.45697, 0
2, Point, 1, 0, 32, 1, 2.5, 200, 1.185, 0
2, Point, 1, 0, 32, 1, 2.5, 200, 0.881042, 0
2, Point, 1, 0, 32, 1, 2.5, 350, 0.829956, 0
2, Point, 1, 0, 32, 1, 2.5, 500, 1.70801, 1
2, Point, 1, 0, 32, 1, 2.5, 350, 0.900024, 0
2, Point, 1, 0, 32, 1, 2.5, 500, 1.05298, 0
2, Point, 1, 1, 32, 0.5, 1.5, 500, 1.21503, 0
2, Point, 1, 1, 32, 0.5, 1.5, 500, 0.925964, 0
2, Point, 1, 1, 32, 0.5, 1.5, 200, 1.13403, 0
2, Point, 1, 1, 32, 0.5, 1.5, 350, 1.41998, 0
2, Point, 1, 1, 32, 0.5, 1.5, 350, 1.13495, 0
2, Point, 1, 1, 32, 0.5, 1.5, 350, 1.25201, 0
2, Point, 1, 1, 32, 0.5, 1.5, 200, 1.10699, 0
2, Point, 1, 1, 32, 0.5, 1.5, 500, 1.047, 0
2, Point, 1, 1, 32, 0.5, 1.5, 200, 1.099, 0
2, Point, 1, 2, 32, 1, 1.5, 350, 1.45898, 0
2, Point, 1, 2, 32, 1, 1.5, 350, 1.052, 0
2, Point, 1, 2, 32, 1, 1.5, 500, 1.14001, 0
2, Point, 1, 2, 32, 1, 1.5, 500, 1.07001, 0
2, Point, 1, 2, 32, 1, 1.5, 200, 1.07202, 0
2, Point, 1, 2, 32, 1, 1.5, 200, 1.25702, 0
2, Point, 1, 2, 32, 1, 1.5, 200, 1.37103, 0
2, Point, 1, 2, 32, 1, 1.5, 350, 1.12195, 0
2, Point, 1, 2, 32, 1, 1.5, 500, 1.12201, 0
2, Point, 1, 3, 48, 0.5, 1.5, 350, 1.09705, 0
2, Point, 1, 3, 48, 0.5, 1.5, 500, 1.008, 0
2, Point, 1, 3, 48, 0.5, 1.5, 350, 1.20795, 0
2, Point, 1, 3, 48, 0.5, 1.5, 200, 1.03204, 0
2, Point, 1, 3, 48, 0.5, 1.5, 200, 1.23499, 0
2, Point, 1, 3, 48, 0.5, 1.5, 500, 1.33099, 0
2, Point, 1, 3, 48, 0.5, 1.5, 200, 0.862, 0
2, Point, 1, 3, 48, 0.5, 1.5, 500, 1.06598, 0
2, Point, 1, 3, 48, 0.5, 1.5, 350, 0.913025, 0
2, Point, 1, 4, 48, 1, 1.5, 200, 0.997986, 0
2, Point, 1, 4, 48, 1, 1.5, 350, 1.03198, 0
2, Point, 1, 4, 48, 1, 1.5, 500, 1.07697, 0
2, Point, 1, 4, 48, 1, 1.5, 350, 1.16901, 0
2, Point, 1, 4, 48, 1, 1.5, 200, 0.993958, 0
2, Point, 1, 4, 48, 1, 1.5, 200, 1.24902, 0
2, Point, 1, 4, 48, 1, 1.5, 350, 2.40704, 2
2, Point, 1, 4, 48, 1, 1.5, 500, 1.21198, 0
2, Point, 1, 4, 48, 1, 1.5, 500, 0.994995, 0
2, Point, 1, 5, 32, 0.5, 2.5, 200, 1.28601, 0
2, Point, 1, 5, 32, 0.5, 2.5, 350, 1.08295, 0
2, Point, 1, 5, 32, 0.5, 2.5, 200, 1.30103, 0
2, Point, 1, 5, 32, 0.5, 2.5, 200, 1.72101, 0
2, Point, 1, 5, 32, 0.5, 2.5, 350, 1.23499, 0
2, Point, 1, 5, 32, 0.5, 2.5, 500, 1.32397, 0
2, Point, 1, 5, 32, 0.5, 2.5, 500, 1.21698, 0
2, Point, 1, 5, 32, 0.5, 2.5, 350, 1.216, 0
2, Point, 1, 5, 32, 0.5, 2.5, 500, 1.349, 0
2, Point, 1, 6, 48, 1, 2.5, 200, 0.859985, 0
2, Point, 1, 6, 48, 1, 2.5, 350, 1.16998, 0
2, Point, 1, 6, 48, 1, 2.5, 500, 1.11298, 0
2, Point, 1, 6, 48, 1, 2.5, 500, 1.06201, 0
2, Point, 1, 6, 48, 1, 2.5, 200, 0.880005, 0
2, Point, 1, 6, 48, 1, 2.5, 500, 1.79999, 1
2, Point, 1, 6, 48, 1, 2.5, 350, 0.995972, 0
2, Point, 1, 6, 48, 1, 2.5, 350, 1.30005, 0
2, Point, 1, 6, 48, 1, 2.5, 200, 1.03094, 0
2, Point, 1, 7, 48, 0.5, 2.5, 500, 1.12195, 0
2, Point, 1, 7, 48, 0.5, 2.5, 500, 1.15698, 0
2, Point, 1, 7, 48, 0.5, 2.5, 350, 1.08099, 0
2, Point, 1, 7, 48, 0.5, 2.5, 200, 0.944031, 0
2, Point, 1, 7, 48, 0.5, 2.5, 350, 0.960022, 0
2, Point, 1, 7, 48, 0.5, 2.5, 200, 1.27301, 0
2, Point, 1, 7, 48, 0.5, 2.5, 500, 0.997986, 0
2, Point, 1, 7, 48, 0.5, 2.5, 350, 1.12799, 0
2, Point, 1, 7, 48, 0.5, 2.5, 200, 1.11505, 0
2, Point, 2, 0, 48, 0.5, 1.5, 200, 1.099, 0
2, Point, 2, 0, 48, 0.5, 1.5, 350, 0.928955, 0
2, Point, 2, 0, 48, 0.5, 1.5, 200, 1.34399, 0
2, Point, 2, 0, 48, 0.5, 1.5, 500, 1.31897, 0
2, Point, 2, 0, 48, 0.5, 1.5, 350, 1.03296, 0
2, Point, 2, 0, 48, 0.5, 1.5, 500, 0.958008, 0
2, Point, 2, 0, 48, 0.5, 1.5, 500, 1.79102, 0
2, Point, 2, 0, 48, 0.5, 1.5, 350, 1.10999, 0
2, Point, 2, 0, 48, 0.5, 1.5, 200, 1.34106, 0
2, Point, 2, 1, 32, 1, 1.5, 350, 1.28906, 0
2, Point, 2, 1, 32, 1, 1.5, 350, 1.35498, 0
2, Point, 2, 1, 32, 1, 1.5, 500, 0.889038, 0
2, Point, 2, 1, 32, 1, 1.5, 500, 1.328, 0
2, Point, 2, 1, 32, 1, 1.5, 200, 1.47705, 0
2, Point, 2, 1, 32, 1, 1.5, 200, 1.104, 0
2, Point, 2, 1, 32, 1, 1.5, 350, 1.23999, 0
2, Point, 2, 1, 32, 1, 1.5, 500, 1.44104, 0
2, Point, 2, 1, 32, 1, 1.5, 200, 1.08594, 0
2, Point, 2, 2, 32, 1, 2.5, 500, 1.052, 0
2, Point, 2, 2, 32, 1, 2.5, 350, 1.23804, 0
2, Point, 2, 2, 32, 1, 2.5, 500, 1.323, 0
2, Point, 2, 2, 32, 1, 2.5, 200, 1.10498, 0
2, Point, 2, 2, 32, 1, 2.5, 200, 0.988037, 0
2, Point, 2, 2, 32, 1, 2.5, 500, 1.40894, 0
2, Point, 2, 2, 32, 1, 2.5, 200, 1.04602, 0
2, Point, 2, 2, 32, 1, 2.5, 350, 1.03406, 0
2, Point, 2, 2, 32, 1, 2.5, 350, 1.25195, 0
2, Point, 2, 3, 48, 1, 2.5, 500, 1.047, 0
2, Point, 2, 3, 48, 1, 2.5, 350, 1.46899, 0
2, Point, 2, 3, 48, 1, 2.5, 500, 1.14001, 0
2, Point, 2, 3, 48, 1, 2.5, 350, 1.08606, 0
2, Point, 2, 3, 48, 1, 2.5, 200, 1.11597, 0
2, Point, 2, 3, 48, 1, 2.5, 200, 1.04199, 0
2, Point, 2, 3, 48, 1, 2.5, 200, 1.13196, 0
2, Point, 2, 3, 48, 1, 2.5, 500, 0.978027, 0
2, Point, 2, 3, 48, 1, 2.5, 350, 1.078, 0
2, Point, 2, 4, 32, 0.5, 1.5, 350, 1.45605, 0
2, Point, 2, 4, 32, 0.5, 1.5, 350, 1.75891, 0
2, Point, 2, 4, 32, 0.5, 1.5, 500, 1.21802, 0
2, Point, 2, 4, 32, 0.5, 1.5, 200, 0.984009, 0
2, Point, 2, 4, 32, 0.5, 1.5, 200, 1.31506, 0
2, Point, 2, 4, 32, 0.5, 1.5, 500, 1.33301, 0
2, Point, 2, 4, 32, 0.5, 1.5, 200, 1.302, 0
2, Point, 2, 4, 32, 0.5, 1.5, 350, 1.20093, 0
2, Point, 2, 4, 32, 0.5, 1.5, 500, 1.49707, 0
2, Point, 2, 5, 32, 0.5, 2.5, 500, 1.33398, 0
2, Point, 2, 5, 32, 0.5, 2.5, 500, 1.28394, 0
2, Point, 2, 5, 32, 0.5, 2.5, 350, 1.17993, 0
2, Point, 2, 5, 32, 0.5, 2.5, 350, 1.23511, 0
2, Point, 2, 5, 32, 0.5, 2.5, 500, 1.32898, 0
2, Point, 2, 5, 32, 0.5, 2.5, 200, 1.23193, 0
2, Point, 2, 5, 32, 0.5, 2.5, 200, 1.35205, 0
2, Point, 2, 5, 32, 0.5, 2.5, 350, 1.23303, 0
2, Point, 2, 5, 32, 0.5, 2.5, 200, 0.953979, 0
2, Point, 2, 6, 48, 1, 1.5, 500, 1.18506, 0
2, Point, 2, 6, 48, 1, 1.5, 200, 1.41602, 0
2, Point, 2, 6, 48, 1, 1.5, 200, 1.16797, 0
2, Point, 2, 6, 48, 1, 1.5, 500, 1.15503, 0
2, Point, 2, 6, 48, 1, 1.5, 350, 1.13403, 0
2, Point, 2, 6, 48, 1, 1.5, 350, 0.984985, 0
2, Point, 2, 6, 48, 1, 1.5, 500, 1.35693, 0
2, Point, 2, 6, 48, 1, 1.5, 200, 0.968018, 0
2, Point, 2, 6, 48, 1, 1.5, 350, 0.932007, 0
2, Point, 2, 7, 48, 0.5, 2.5, 200, 0.927979, 0
2, Point, 2, 7, 48, 0.5, 2.5, 500, 1.01501, 0
2, Point, 2, 7, 48, 0.5, 2.5, 350, 1.22302, 0
2, Point, 2, 7, 48, 0.5, 2.5, 350, 1.89197, 1
2, Point, 2, 7, 48, 0.5, 2.5, 500, 1.12708, 0
2, Point, 2, 7, 48, 0.5, 2.5, 350, 1.08191, 0
2, Point, 2, 7, 48, 0.5, 2.5, 200, 0.761108, 0
2, Point, 2, 7, 48, 0.5, 2.5, 200, 1.01794, 0
2, Point, 2, 7, 48, 0.5, 2.5, 500, 1.04895, 0
3, Point, 0, 0, 48, 0.5, 1.5, 500, 1.332, 0
3, Point, 0, 0, 48, 0.5, 1.5, 200, 1.14799, 0
3, Point, 0, 0, 48, 0.5, 1.5, 500, 1.229, 0
3, Point, 0, 0, 48, 0.5, 1.5, 350, 2.328, 1
3, Point, 0, 0, 48, 0.5, 1.5, 200, 1.338, 0
3, Point, 0, 0, 48, 0.5, 1.5, 500, 1.614, 0
3, Point, 0, 0, 48, 0.5, 1.5, 350, 2.288, 1
3, Point, 0, 0, 48, 0.5, 1.5, 350, 1.501, 0
3, Point, 0, 0, 48, 0.5, 1.5, 200, 1.11, 0
3, Point, 0, 1, 32, 1, 1.5, 200, 1.272, 0
3, Point, 0, 1, 32, 1, 1.5, 500, 1.673, 0
3, Point, 0, 1, 32, 1, 1.5, 350, 1.3, 0
3, Point, 0, 1, 32, 1, 1.5, 200, 1.304, 0
3, Point, 0, 1, 32, 1, 1.5, 500, 1.37, 0
3, Point, 0, 1, 32, 1, 1.5, 500, 1.517, 0
3, Point, 0, 1, 32, 1, 1.5, 200, 1.524, 0
3, Point, 0, 1, 32, 1, 1.5, 350, 1.577, 0
3, Point, 0, 1, 32, 1, 1.5, 350, 1.474, 0
3, Point, 0, 2, 32, 1, 2.5, 500, 1.711, 0
3, Point, 0, 2, 32, 1, 2.5, 350, 1.71201, 0
3, Point, 0, 2, 32, 1, 2.5, 500, 1.862, 0
3, Point, 0, 2, 32, 1, 2.5, 200, 1.304, 0
3, Point, 0, 2, 32, 1, 2.5, 350, 1.558, 0
3, Point, 0, 2, 32, 1, 2.5, 200, 1.17999, 0
3, Point, 0, 2, 32, 1, 2.5, 500, 1.39899, 0
3, Point, 0, 2, 32, 1, 2.5, 350, 1.40201, 0
3, Point, 0, 2, 32, 1, 2.5, 200, 1.245, 0
3, Point, 0, 3, 48, 1, 1.5, 350, 1.40201, 0
3, Point, 0, 3, 48, 1, 1.5, 200, 1.11301, 0
3, Point, 0, 3, 48, 1, 1.5, 200, 1.194, 0
3, Point, 0, 3, 48, 1, 1.5, 350, 1.00999, 0
3, Point, 0, 3, 48, 1, 1.5, 350, 1.32001, 0
3, Point, 0, 3, 48, 1, 1.5, 200, 1.215, 0
3, Point, 0, 3, 48, 1, 1.5, 500, 1.314, 0
3, Point, 0, 3, 48, 1, 1.5, 500, 1.44501, 0
3, Point, 0, 3, 48, 1, 1.5, 500, 1.45, 0
3, Point, 0, 4, 48, 1, 2.5, 200, 1.43199, 0
3, Point, 0, 4, 48, 1, 2.5, 350, 1.20399, 0
3, Point, 0, 4, 48, 1, 2.5, 200, 1.36299, 0
3, Point, 0, 4, 48, 1, 2.5, 500, 1.50301, 0
3, Point, 0, 4, 48, 1, 2.5, 350, 1.97699, 1
3, Point, 0, 4, 48, 1, 2.5, 500, 1.414, 0
3, Point, 0, 4, 48, 1, 2.5, 350, 1.39799, 0
3, Point, 0, 4, 48, 1, 2.5, 200, 1.23199, 0
3, Point, 0, 4, 48, 1, 2.5, 500, 1.84399, 0
3, Point, 0, 5, 48, 0.5, 2.5, 500, 1.145, 0
3, Point, 0, 5, 48, 0.5, 2.5, 200, 1.19899, 0
3, Point, 0, 5, 48, 0.5, 2.5, 350, 1.267, 0
3, Point, 0, 5, 48, 0.5, 2.5, 500, 1.41901, 0
3, Point, 0, 5, 48, 0.5, 2.5, 350, 1.666, 0
3, Point, 0, 5, 48, 0.5, 2.5, 500, 1.412, 0
3, Point, 0, 5, 48, 0.5, 2.5, 200, 1.40399, 0
3, Point, 0, 5, 48, 0.5, 2.5, 200, 1.263, 0
3, Point, 0, 5, 48, 0.5, 2.5, 350, 1.44901, 0
3, Point, 0, 6, 32, 0.5, 1.5, 500, 1.74001, 0
3, Point, 0, 6, 32, 0.5, 1.5, 350, 1.284, 0
3, Point, 0, 6, 32, 0.5, 1.5, 350, 1.386, 0
3, Point, 0, 6, 32, 0.5, 1.5, 350, 1.54599, 0
3, Point, 0, 6, 32, 0.5, 1.5, 500, 1.317, 0
3, Point, 0, 6, 32, 0.5, 1.5, 500, 1.457, 0
3, Point, 0, 6, 32, 0.5, 1.5, 200, 1.28101, 0
3, Point, 0, 6, 32, 0.5, 1.5, 200, 1.401, 0
3, Point, 0, 6, 32, 0.5, 1.5, 200, 1.817, 1
3, Point, 0, 7, 32, 0.5, 2.5, 350, 1.439, 0
3, Point, 0, 7, 32, 0.5, 2.5, 500, 1.092, 0
3, Point, 0, 7, 32, 0.5, 2.5, 200, 1.319, 0
3, Point, 0, 7, 32, 0.5, 2.5, 200, 1.26001, 0
3, Point, 0, 7, 32, 0.5, 2.5, 500, 1.709, 0
3, Point, 0, 7, 32, 0.5, 2.5, 350, 1.604, 0
3, Point, 0, 7, 32, 0.5, 2.5, 200, 1.368, 0
3, Point, 0, 7, 32, 0.5, 2.5, 500, 1.43401, 0
3, Point, 0, 7, 32, 0.5, 2.5, 350, 1.673, 0
3, Point, 1, 0, 32, 0.5, 2.5, 350, 2.782, 2
3, Point, 1, 0, 32, 0.5, 2.5, 500, 1.755, 0
3, Point, 1, 0, 32, 0.5, 2.5, 500, 1.368, 0
3, Point, 1, 0, 32, 0.5, 2.5, 200, 1.45801, 0
3, Point, 1, 0, 32, 0.5, 2.5, 350, 1.47101, 0
3, Point, 1, 0, 32, 0.5, 2.5, 200, 1.55199, 0
3, Point, 1, 0, 32, 0.5, 2.5, 350, 1.58501, 0
3, Point, 1, 0, 32, 0.5, 2.5, 500, 2.10699, 0
3, Point, 1, 0, 32, 0.5, 2.5, 200, 2.543, 0
3, Point, 1, 1, 48, 1, 2.5, 500, 1.49901, 0
3, Point, 1, 1, 48, 1, 2.5, 350, 1.433, 0
3, Point, 1, 1, 48, 1, 2.5, 200, 1.181, 0
3, Point, 1, 1, 48, 1, 2.5, 200, 1.14999, 0
3, Point, 1, 1, 48, 1, 2.5, 350, 1.46901, 0
3, Point, 1, 1, 48, 1, 2.5, 200, 1.216, 0
3, Point, 1, 1, 48, 1, 2.5, 350, 1.29999, 0
3, Point, 1, 1, 48, 1, 2.5, 500, 1.349, 0
3, Point, 1, 1, 48, 1, 2.5, 500, 1.168, 0
3, Point, 1, 2, 32, 0.5, 1.5, 350, 1.31699, 0
3, Point, 1, 2, 32, 0.5, 1.5, 500, 1.448, 0
3, Point, 1, 2, 32, 0.5, 1.5, 350, 1.29202, 0
3, Point, 1, 2, 32, 0.5, 1.5, 200, 1.34698, 0
3, Point, 1, 2, 32, 0.5, 1.5, 200, 1.255, 0
3, Point, 1, 2, 32, 0.5, 1.5, 200, 1.49799, 0
3, Point, 1, 2, 32, 0.5, 1.5, 500, 1.64902, 0
3, Point, 1, 2, 32, 0.5, 1.5, 350, 1.634, 0
3, Point, 1, 2, 32, 0.5, 1.5, 500, 1.716, 0
3, Point, 1, 3, 48, 1, 1.5, 200, 1.32999, 0
3, Point, 1, 3, 48, 1, 1.5, 350, 1.44901, 0
3, Point, 1, 3, 48, 1, 1.5, 350, 1.289, 0
3, Point, 1, 3, 48, 1, 1.5, 200, 1.48199, 0
3, Point, 1, 3, 48, 1, 1.5, 500, 1.603, 0
3, Point, 1, 3, 48, 1, 1.5, 500, 2.19501, 1
3, Point, 1, 3, 48, 1, 1.5, 500, 1.53897, 0
3, Point, 1, 3, 48, 1, 1.5, 200, 1.20001, 0
3, Point, 1, 3, 48, 1, 1.5, 350, 1.29901, 0
3, Point, 1, 4, 48, 0.5, 2.5, 500, 1.41101, 0
3, Point, 1, 4, 48, 0.5, 2.5, 500, 1.311, 0
3, Point, 1, 4, 48, 0.5, 2.5, 350, 1.46301, 0
3, Point, 1, 4, 48, 0.5, 2.5, 350, 1.23001, 0
3, Point, 1, 4, 48, 0.5, 2.5, 200, 1.27899, 0
3, Point, 1, 4, 48, 0.5, 2.5, 200, 1.32001, 0
3, Point, 1, 4, 48, 0.5, 2.5, 200, 1.24301, 0
3, Point, 1, 4, 48, 0.5, 2.5, 500, 1.49799, 0
3, Point, 1, 4, 48, 0.5, 2.5, 350, 1.30502, 0
3, Point, 1, 5, 48, 0.5, 1.5, 200, 1.177, 0
3, Point, 1, 5, 48, 0.5, 1.5, 500, 1.638, 0
3, Point, 1, 5, 48, 0.5, 1.5, 500, 1.18201, 0
3, Point, 1, 5, 48, 0.5, 1.5, 200, 1.147, 0
3, Point, 1, 5, 48, 0.5, 1.5, 350, 1.23801, 0
3, Point, 1, 5, 48, 0.5, 1.5, 350, 1.24802, 0
3, Point, 1, 5, 48, 0.5, 1.5, 350, 1.37997, 0
3, Point, 1, 5, 48, 0.5, 1.5, 500, 1.38202, 0
3, Point, 1, 5, 48, 0.5, 1.5, 200, 1.34299, 0
3, Point, 1, 6, 32, 1, 2.5, 500, 1.73801, 0
3, Point, 1, 6, 32, 1, 2.5, 350, 1.76297, 0
3, Point, 1, 6, 32, 1, 2.5, 200, 1.39801, 0
3, Point, 1, 6, 32, 1, 2.5, 500, 1.64301, 0
3, Point, 1, 6, 32, 1, 2.5, 350, 1.71899, 0
3, Point, 1, 6, 32, 1, 2.5, 500, 1.776, 0
3, Point, 1, 6, 32, 1, 2.5, 200, 1.50702, 0
3, Point, 1, 6, 32, 1, 2.5, 350, 1.65997, 0
3, Point, 1, 6, 32, 1, 2.5, 200, 1.604, 0
3, Point, 1, 7, 32, 1, 1.5, 200, 2.74799, 0
3, Point, 1, 7, 32, 1, 1.5, 200, 1.552, 0
3, Point, 1, 7, 32, 1, 1.5, 500, 1.452, 0
3, Point, 1, 7, 32, 1, 1.5, 350, 1.43701, 0
3, Point, 1, 7, 32, 1, 1.5, 500, 1.46399, 0
3, Point, 1, 7, 32, 1, 1.5, 200, 1.57401, 0
3, Point, 1, 7, 32, 1, 1.5, 500, 1.901, 0
3, Point, 1, 7, 32, 1, 1.5, 350, 1.51901, 0
3, Point, 1, 7, 32, 1, 1.5, 350, 1.526, 0
3, Point, 2, 0, 32, 1, 1.5, 200, 1.44501, 0
3, Point, 2, 0, 32, 1, 1.5, 500, 1.30402, 0
3, Point, 2, 0, 32, 1, 1.5, 500, 1.603, 0
3, Point, 2, 0, 32, 1, 1.5, 350, 1.92499, 0
3, Point, 2, 0, 32, 1, 1.5, 200, 1.202, 0
3, Point, 2, 0, 32, 1, 1.5, 200, 1.40201, 0
3, Point, 2, 0, 32, 1, 1.5, 350, 1.384, 0
3, Point, 2, 0, 32, 1, 1.5, 500, 1.61499, 0
3, Point, 2, 0, 32, 1, 1.5, 350, 1.39999, 0
3, Point, 2, 1, 48, 0.5, 2.5, 200, 1.36902, 0
3, Point, 2, 1, 48, 0.5, 2.5, 350, 1.228, 0
3, Point, 2, 1, 48, 0.5, 2.5, 500, 1.38199, 0
3, Point, 2, 1, 48, 0.5, 2.5, 200, 1.29102, 0
3, Point, 2, 1, 48, 0.5, 2.5, 350, 1.29999, 0
3, Point, 2, 1, 48, 0.5, 2.5, 500, 1.47101, 0
3, Point, 2, 1, 48, 0.5, 2.5, 350, 1.556, 0
3, Point, 2, 1, 48, 0.5, 2.5, 500, 1.453, 0
3, Point, 2, 1, 48, 0.5, 2.5, 200, 1.15298, 0
3, Point, 2, 2, 32, 0.5, 2.5, 200, 1.31601, 0
3, Point, 2, 2, 32, 0.5, 2.5, 500, 1.51898, 0
3, Point, 2, 2, 32, 0.5, 2.5, 350, 1.46899, 0
3, Point, 2, 2, 32, 0.5, 2.5, 500, 2.03302, 1
3, Point, 2, 2, 32, 0.5, 2.5, 350, 1.539, 0
3, Point, 2, 2, 32, 0.5, 2.5, 500, 1.68301, 0
3, Point, 2, 2, 32, 0.5, 2.5, 200, 1.29901, 0
3, Point, 2, 2, 32, 0.5, 2.5, 200, 1.36603, 0
3, Point, 2, 2, 32, 0.5, 2.5, 350, 1.39902, 0
3, Point, 2, 3, 48, 1, 1.5, 500, 1.31601, 0
3, Point, 2, 3, 48, 1, 1.5, 350, 1.142, 0
3, Point, 2, 3, 48, 1, 1.5, 200, 1.36398, 0
3, Point, 2, 3, 48, 1, 1.5, 350, 1.33102, 0
3, Point, 2, 3, 48, 1, 1.5, 500, 1.21298, 0
3, Point, 2, 3, 48, 1, 1.5, 500, 1.37201, 0
3, Point, 2, 3, 48, 1, 1.5, 200, 1.46701, 0
3, Point, 2, 3, 48, 1, 1.5, 350, 1.082, 0
3, Point, 2, 3, 48, 1, 1.5, 200, 1.38901, 0
3, Point, 2, 4, 32, 0.5, 1.5, 500, 1.38602, 0
3, Point, 2, 4, 32, 0.5, 1.5, 350, 1.56702, 0
3, Point, 2, 4, 32, 0.5, 1.5, 200, 1.64999, 0
3, Point, 2, 4, 32, 0.5, 1.5, 500, 1.314, 0
3, Point, 2, 4, 32, 0.5, 1.5, 200, 1.26501, 0
3, Point, 2, 4, 32, 0.5, 1.5, 350, 1.41699, 0
3, Point, 2, 4, 32, 0.5, 1.5, 200, 1.37201, 0
3, Point, 2, 4, 32, 0.5, 1.5, 500, 1.73499, 0
3, Point, 2, 4, 32, 0.5, 1.5, 350, 1.534, 0
3, Point, 2, 5, 32, 1, 2.5, 200, 1.40799, 0
3, Point, 2, 5, 32, 1, 2.5, 500, 1.694, 0
3, Point, 2, 5, 32, 1, 2.5, 350, 1.65601, 0
3, Point, 2, 5, 32, 1, 2.5, 500, 1.68201, 0
3, Point, 2, 5, 32, 1, 2.5, 200, 1.10199, 0
3, Point, 2, 5, 32, 1, 2.5, 200, 1.62698, 0
3, Point, 2, 5, 32, 1, 2.5, 500, 1.60101, 0
3, Point, 2, 5, 32, 1, 2.5, 350, 1.466, 0
3, Point, 2, 5, 32, 1, 2.5, 350, 1.34698, 0
3, Point, 2, 6, 48, 1, 2.5, 200, 1.11298, 0
3, Point, 2, 6, 48, 1, 2.5, 500, 1.32001, 0
3, Point, 2, 6, 48, 1, 2.5, 500, 1.19699, 0
3, Point, 2, 6, 48, 1, 2.5, 350, 1.379, 0
3, Point, 2, 6, 48, 1, 2.5, 200, 1.04501, 0
3, Point, 2, 6, 48, 1, 2.5, 200, 1.354, 0
3, Point, 2, 6, 48, 1, 2.5, 350, 1.185, 0
3, Point, 2, 6, 48, 1, 2.5, 500, 1.24301, 0
3, Point, 2, 6, 48, 1, 2.5, 350, 1.34201, 0
3, Point, 2, 7, 48, 0.5, 1.5, 350, 1.16299, 0
3, Point, 2, 7, 48, 0.5, 1.5, 200, 1.013, 0
3, Point, 2, 7, 48, 0.5, 1.5, 500, 1.41602, 0
3, Point, 2, 7, 48, 0.5, 1.5, 200, 1.17899, 0
3, Point, 2, 7, 48, 0.5, 1.5, 350, 2.08701, 0
3, Point, 2, 7, 48, 0.5, 1.5, 350, 1.35397, 0
3, Point, 2, 7, 48, 0.5, 1.5, 500, 1.181, 0
3, Point, 2, 7, 48, 0.5, 1.5, 500, 1.349, 0
3, Point, 2, 7, 48, 0.5, 1.5, 200, 1.14102, 0
3, Bubble, 0, 0, 32, 1, 2.5, 500, 1.38397, 0
3, Bubble, 0, 0, 32, 1, 2.5, 350, 0.981995, 0
3, Bubble, 0, 0, 32, 1, 2.5, 500, 1.13, 0
